postal_code,city,state,name,max(cool)
V7B 0A5,Richmond,BC,7-Eleven,5
30305,Atlanta,GA,Homewood Suites by Hilton Atlanta - Buckhead,5
02135,Brighton,MA,Good Choice Movers,5
30346,Dunwoody,GA,Exxon,5
34711,Clermont,FL,McDonald's,5
32819,Orlando,FL,"Bluegreen Vacations Orlando Sunshine, Ascend Resort Collection",5
32819,Orlando,FL,Fairfield Inn & Suites Orlando International Drive,5
43219,Columbus,OH,Steak ’n Shake,5
97209,Portland,OR,Canopy by Hilton Portland Pearl District,5
97210,Portland,OR,La Quinta by Wyndham Portland NW,5
78756,Austin,TX,The Steam Team,5
78734,Austin,TX,Vintage Villas,5
78705,Austin,TX,Weed Corley Fish Funeral Homes and Cremation Services,5
30313,Atlanta,GA,Atlanta Science Festival,5
97220,Portland,OR,Airpark Airport Parking,5
32818,Orlando,FL,Waffle House,5
97212,Portland,OR,Portland Pensione,5
30315,Atlanta,GA,Terminus,5
30316,Atlanta,GA,Krystal,5
30306,Atlanta,GA,The Highland Inn,5
78701,Austin,TX,Motel 6,5
97209,Portland,OR,Inn at Northrup Station,5
01880,Wakefield,MA,Four Points by Sheraton Wakefield Boston Hotel-Conference Center,5
97227,Portland,OR,Sergeants Towing,5
32836,ORLANDO,FL,IHOP,5
30324,Atlanta,GA,QuikTrip,5
30338,Dunwoody,GA,Shell,5
78731,Austin,TX,7-Eleven,5
02110,Boston,MA,Rowes Wharf,5
78752,Austin,TX,Jack in the Box,5
78741,Austin,TX,Jack in the Box,5
32811,Orlando,FL,Wawa,5
V5W 2Z4,Vancouver,BC,Atlas Animal Hospital & Emergency Vancouver,5
34761,Ocoee,FL,Denny's,5
80027,Louisville,CO,La Quinta by Wyndham Denver Boulder - Louisville,5
V3J 1N4,Burnaby,BC,Tim Hortons,5
30324,Atlanta,GA,Holiday Inn Express & Suites Atlanta Buckhead,5
97124,Hillsboro,OR,Rite Aid,5
32801,Orlando,FL,Orlando Solar Bears,5
78745,Austin,TX,Planet Fitness,5
97062,Tualatin,OR,Haggen Food & Pharmacy,5
V6Z 1Y7,Vancouver,BC,7-Eleven,5
78701,Austin,TX,Courtyard by Marriott Austin Downtown/Convention Center,5
97224,Tigard,OR,Motel 6,5
32826,Orlando,FL,Holiday Inn Express & Suites Orlando East-UCF Area,5
02186,Milton,MA,Beth Israel Deaconess Hospital-Milton,5
97203,Portland,OR,Blossom & Beauty,5
V6E 1C5,Vancouver,BC,Barclay Hotel,5
34746,Kissimmee,FL,Econo Lodge Inn & Suites Maingate Central,5
30328,Sandy Springs,GA,Waffle House,5
78719,Austin,TX,Atlantic Aviation,5
32750,Longwood,FL,Complete Air Mechanical of Central Florida,5
02155,Medford,MA,Hyatt Place Boston Medford,5
30354,Hapeville,GA,Courtyard by Marriott Atlanta Airport North/Virginia Avenue,5
97233,Portland,OR,Union Cab Pdx,5
43220,Columbus,OH,Fitzy's Diner,5
97220,Portland,OR,"Ollie Damon""s",5
32810,Orlando,FL,RaceTrac,5
97035,Lake Oswego,OR,Phoenix Inn Suites - Lake Oswego,5
V6Z 3E5,Vancouver,BC,George Wainborn Park,5
32827,Orlando,FL,Hertz Rent A Car - Orlando,5
01905,Lynn,MA,McDonald's,5
78701,Austin,TX,Hyatt Place Austin Downtown,5
97281,Portland,OR,Simmer Down Catering,5
97205,Portland,OR,Smart Park,5
02128,Boston,MA,Hertz Rent A Car,5
V6B 3K4,Vancouver,BC,Zipcar,5
32780,Titusville,FL,Holiday Inn Titusville - Kennedy Space Ctr,5
97219,Portland,OR,All About You Luxury Wine Tours,5
32832,Orlando,FL,Armstrong Garage Door,5
78748,Austin,TX,Whataburger,5
97219,Portland,OR,Riverview Abbey Funeral Home,5
97202,Portland,OR,ServiceMaster of Portland,5
78751,Austin,TX,7-Eleven,5
02136,Hyde Park,MA,Bay State Taxi,5
97236,Portland,OR,Larry Page's NW Fishing Guide Service,5
32805,Orlando,FL,Harvey Baker Plumbing,5
98661,Vancouver,WA,McDonald's,5
32817,Orlando,FL,Days Inn & Suites Orlando/UCF Area Research Park,5
97211,Portland,OR,7-Eleven,5
32701,Altamonte Springs,FL,Hilton Orlando/Altamonte Springs,5
34787,Winter Garden,FL,Liki Tiki Village by Diamond Resorts,5
32826,Orlando,FL,Comfort Suites UCF Area - Research Park,5
78741,Austin,TX,Planet Fitness,5
80302,Boulder,CO,Residence Inn Boulder Canyon Blvd,5
30324,Atlanta,GA,Waffle House,5
V6B 0R3,Vancouver,BC,JW Marriott Parq Vancouver,5
30349,Atlanta,GA,Comfort Suites Atlanta Airport,5
73301,Austin,TX,Leo Pham Photography,5
30315,Atlanta,GA,A Tow Atlanta Inc,5
97068,West Linn,OR,Catering Beyond Borders,5
34746,Kissimmee,FL,Wawa,5
34747,Kissimmee,FL,Vacation Village at Parkway,5
30320,Atlanta,GA,Minute Suites - Concourse T,5
02109,Boston,MA,Homejoy,5
78640,Austin,TX,Ascension Seton Hays,5
02128,Boston,MA,Embassy Suites by Hilton Boston at Logan Airport,5
02140,Cambridge,MA,A Cambridge House Inn,5
V6E 1M3,Vancouver,BC,F212 Steam,5
34714,Clermont,FL,Waffle House,5
78741,Austin,TX,McDonald's,5
01742,Concord,MA,Concord's Colonial Inn,5
78751,Austin,TX,Right at Home,5
02125,Boston,MA,Holiday Inn Express Boston,5
78702,Austin,TX,The Buzz Mill,5
43219,Columbus,OH,Columbus Airport Marriott,5
02451,Waltham,MA,BluePearl - Waltham,5
30341,Atlanta,GA,DoubleTree by Hilton Atlanta Perimeter Dunwoody,5
02119,Boston,MA,Residence Inn Boston Down/South End,5
30339,Atlanta,GA,Renaissance Atlanta Waverly Hotel & Convention Center,5
02134,Allston,MA,Speedway,5
32804,Orlando,FL,Ivanhoe Village,5
78751,Austin,TX,Fairfield Inn & Suites by Marriott Austin-University Area,5
78744,Austin,TX,Residence Inn Austin South,5
02108,Boston,MA,Oath Pizza - Boston,5
30339,Atlanta,GA,Fairfield Inn & Suites by Marriott Atlanta Vinings/Galleria,5
32780,Titusville,FL,Walmart Supercenter,5
32809,Orlando,FL,Empire Today,5
30067,Marietta,GA,Waffle House,5
02322,Avon,MA,Empire Today,5
78759,Austin,TX,Hospice Austin,5
V5K 2A6,Vancouver,BC,Vancouver Mobile Locksmith,5
30067,Marietta,GA,Midway Limousines and Car Service,5
32819,Orlando,FL,Clarion Inn & Suites Across From Universal Orlando Resort,5
80302,Boulder,CO,AIM House,5
43017,Dublin,OH,La Quinta Inn by Wyndham Columbus Dublin,5
98684,Vancouver,WA,Hampton Inn & Suites Portland/Vancouver,5
02215,Boston,MA,Residence Inn by Marriott Boston Back Bay/Fenway,5
32836,Orlando,FL,Wawa,5
78759,Austin,TX,Candlewood Suites Austin Arboretum-Northwest,5
43228,Columbus,OH,MedVet Hilliard,5
01880,Wakefield,MA,The Lakeside Inn,5
78704,Austin,TX,SpinZone Laundry,5
30309,Atlanta,GA,Regency Suites Atlanta,5
32773,Sanford,FL,Precision Door Service,5
80303,Boulder,CO,Best Western Plus Boulder Inn,5
43017,Dublin,OH,AC Hotel by Marriott Columbus Dublin,5
30309,Atlanta,GA,Piedmont Healthcare,5
30349,College Park,GA,McDonald's,5
02478,Belmont,MA,Dunkin',5
34741,Kissimmee,FL,7-Eleven,5
30340,Doraville,GA,Waffle House,5
V5G 1C7,Burnaby,BC,DELTA,5
78701,Austin,TX,Total Restoration of Texas,5
30308,Atlanta,GA,IHOP,5
32763,Orange City,FL,C & S Towing,5
78645,Lago Vista,TX,Arkansas Bend Park,5
32824,Orlando,FL,AATR Orlando,5
V6B 0R3,Vancouver,BC,Parq Vancouver,5
97220,Portland,OR,Auto Glass Services NW,5
30354,Hapeville,GA,Residence Inn by Marriott Atlanta Airport North/Virginia Avenue,5
01821,Billerica,MA,Homewood Suites by Hilton Boston-Billerica/Bedford/Burlington,5
97204,Portland,OR,Portland Police Bureau,5
30324,Atlanta,GA,Chevron,5
78726,Austin,TX,Check Maid Cleaning Services,5
32714,Altamonte Springs,FL,Waffle House,5
78738,Lakeway,TX,Canyonlands Trails,5
80301,Boulder,CO,Boulder Emergency Pet Clinic,5
30339,Atlanta,GA,Wyndham Atlanta Galleria,5
32714,Altamonte Springs,FL,Hampton Inn & Suites Orlando-North/Altamonte Springs,5
32822,Orlando,FL,Animal Emergency Center,5
32829,Orlando,FL,Authentic Empanadas,5
30303,Atlanta,GA,Motel 6,4
30354,Hapeville,GA,Best Western Plus Atlanta Airport-East,4
78729,Austin,TX,Whataburger,4
78620,Dripping Springs,TX,Holiday Inn Express & Suites Dripping Springs - Austin Area,4
98660,Vancouver,WA,Modern Realty,4
V6B 1Y6,Vancouver,BC,St. Regis Hotel,4
V6G 1P5,Vancouver,BC,Coast Plaza Hotel & Suites,4
01803,Burlington,MA,Hyatt House Boston Burlington,4
78704,Austin,TX,Extended Stay America - Austin - Downtown - Town Lake,4
02451,Waltham,MA,The Westin Waltham Boston,4
32792,Winter Park,FL,AdventHealth Winter Park,4
32824,Orlando,FL,R J Kielty Plumbing Heating & Cooling,4
30344,Atlanta,GA,Holiday Inn Atlanta Airport-North,4
98662,Vancouver,WA,IHOP,4
32926,Cocoa,FL,Best Western Cocoa Inn,4
97232,Portland,OR,Hot Diggity! Dog Walking & Pet Sitting,4
43004,Blacklick,OH,Fresh Eats Mkt,4
30328,Atlanta,GA,La Quinta by Wyndham Atlanta Perimeter Medical,4
97005,Beaverton,OR,FedEx Office Print & Ship Center,4
78758,Austin,TX,7-Eleven,4
02493,Weston,MA,Weston Shooters Club,4
V5T 3E5,Vancouver,BC,Tim Hortons,4
97219,Portland,OR,Comfort Suites Southwest,4
02215,Boston,MA,The Eliot Hotel,4
30329,Brookhaven,GA,Waffle House,4
78745,Austin,TX,Jack in the Box,4
80303,Boulder,CO,Denny's,4
97201,Portland,OR,Rose City Vapesters Vape Shop,4
78745,Austin,TX,Fox Service Company,4
30344,Atlanta,GA,Fasttrack Airport Parking,4
43219,Columbus,OH,Shell,4
V6Z 1W2,Vancouver,BC,Landis Hotel & Suites,4
30337,Atlanta,GA,PreFlight Airport Parking,4
V6J 1Y2,Vancouver,BC,Esso,4
32819,Orlando,FL,Holiday Inn Express & Suites Orlando - International Drive,4
32701,Altamonte Springs,FL,Denny's,4
32832,Orlando,FL,7-Eleven,4
02130,Jamaica Plain,MA,Arbour Hospital,4
78746,Austin,TX,CryoStudio of Austin,4
97223,Portland,OR,Cascade Veterinary Referral Center,4
43220,Columbus,OH,White Castle,4
32821,Orlando,FL,Extended Stay America - Orlando - Convention Center,4
V7P 1T5,North Vancouver,BC,Tim Hortons,4
98665,Vancouver,WA,WinCo Foods,4
01915,Beverly,MA,One Stop Market & Liquors,4
80303,Boulder,CO,Boulder B-Cycle,4
34746,Kissimmee,FL,Quality Suites The Royale Parc Suites,4
78704,Austin,TX,Encompass Health Rehabilitation Hospital of Austin,4
43231,Columbus,OH,Classic Air,4
32765,Oviedo,FL,McDonald's,4
02150,Chelsea,MA,PreFlight Airport Parking,4
30308,Atlanta,GA,Viewpoint Condos,4
32803,Orlando,FL,Advance Auto Locksmith,4
30341,Chamblee,GA,Residence Inn Atlanta Perimeter Center East,4
02143,Somerville,MA,Pet City Sitters,4
97229,Portland,OR,Skyline Memorial Gardens Funeral Home,4
43215,Columbus,OH,Lyft,4
78749,Austin,TX,Tony Elias - Realty Austin Broker Associate,4
32836,Orlando,FL,Staybridge Suites Lake Buena Vista,4
01880,Wakefield,MA,"128 Plumbing, Heating, Cooling & Electric",4
02110,Boston,MA,McDonald's,4
32819,Orlando,FL,Iron Religion Gym,4
30363,Atlanta,GA,"Twelve Midtown, Autograph Collection",4
97204,Portland,OR,7-Eleven,4
97124,Hillsboro,OR,Holiday Inn Hillsboro,4
78744,Austin,TX,Air Choice Service,4
30305,Atlanta,GA,Fairfield Inn & Suites by Marriott Atlanta Buckhead,4
02460,Newton,MA,Pooch Hotel,4
32819,Orlando,FL,Red Roof Inn Orlando South - Florida Mall,4
02453,Waltham,MA,Veterans Taxi,4
V6P 5A1,Vancouver,BC,7-Eleven,4
30326,Atlanta,GA,24 Hour Roadside Hawks Traveling Tire Shop,4
78705,Austin,TX,Austin Childbirth,4
30313,Atlanta,GA,Hampton Inn Atlanta-Georgia Tech-Downtown,4
32819,Orlando,FL,Comfort Inn International Dr,4
78744,Austin,TX,7-Eleven,4
43215,Columbus,OH,McDonald's,4
32812,Orlando,FL,Orlando Transportation Specialists,4
43220,Columbus,OH,Dunkin',4
30329,Atlanta,GA,Dunkin',4
43228,Columbus,OH,Waffle House,4
30309,Atlanta,GA,Canopy By Hilton Atlanta Midtown,4
34744,Kissimmee,FL,AdventHealth Kissimmee,4
78746,Austin,TX,Paul Reddam - Homesville Realty Group at Compass,4
02130,Jamaica Plain,MA,Stanleys Towing Service,4
30318,Atlanta,GA,Workout Anytime Buckhead,4
30303,Atlanta,GA,The Loudermilk Center,4
43026,Hilliard,OH,White Castle,4
43223,Columbus,OH,Ohio Hospital For Psychiatry,4
78752,Austin,TX,"Stan’s Heating, Air & Plumbing",4
30318,Atlanta,GA,Elephant Grocers,4
78723,Austin,TX,Residence Inn Austin-University Area,4
97003,Beaverton,OR,Hillsboro Airporter & Car Service,4
02114,Boston,MA,The Boxer Boston,4
30337,College Park,GA,Dollar Car Rental,4
97219,Portland,OR,Chevron Stations,4
97266,Portland,OR,Unicorn Inn,4
97229,Portland,OR,Snap Fitness,4
30331,Atlanta,GA,Mint Life Limousine,4
34787,Orlando,FL,The Grove Resort & Water Park Orlando,4
43074,Sunbury,OH,Pilot Travel Center,4
V5E 1E6,Burnaby,BC,Mundie's Towing & Recovery,4
43202,Columbus,OH,Red Roof Plus Columbus - Ohio State University,4
43147,Pickerington,OH,Hesson Plumbing,4
32819,Orlando,FL,Rosen Inn At Pointe Orlando,4
34747,Kissimmee,FL,Fairfield Inn & Suites Orlando Kissimmee/Celebration,4
30344,Atlanta,GA,Hampton Inn & Suites Atlanta Airport North I85,4
30331,Atlanta,GA,Workout Anytime Cascade,4
78741,Austin,TX,La Quinta by Wyndham Austin Airport,4
30655,Atlanta,GA,Big Daddy Biscuits,4
97232,Portland,OR,Quality Inn Downtown Convention Center,4
80027,Louisville,CO,Hampton Inn Boulder/Louisville,4
30340,Atlanta,GA,"Allgood Plumbing, Electric, Heating & Cooling",4
43213,Columbus,OH,Comfort Suites East Broad at 270,4
V6E 2R1,Vancouver,BC,7-Eleven,4
43219,Columbus,OH,Courtyard Columbus Airport,4
30344,Atlanta,GA,Sonesta Atlanta Airport North,4
02118,Boston,MA,The Drain Man,4
78751,Austin,TX,Studio 6,4
30337,College Park,GA,Park 'N Fly Atlanta,4
78729,Austin,TX,Alliance Overhead Door,4
V5Y 4A7,Vancouver,BC,Vancouver Animal Emergency & Referral Centre,4
V5Z 1J9,Vancouver,BC,Park Inn & Suites by Radisson,4
02155,Medford,MA,The Good Taxi,4
30305,Atlanta,GA,Five Paces Inn,4
32819,Doctor Phillips,FL,McDonald's,4
30318,Atlanta,GA,Fabricate Studios,4
30034,Decatur,GA,QuikTrip,4
02474,Arlington,MA,Metrosexual Movers,4
30303,Atlanta,GA,"Ellis Hotel, Atlanta, a Tribute Portfolio Hotel",4
02127,Boston,MA,Marian Manor Nursing Home,4
34741,Kissimmee,FL,The Burger Lab,4
34746,Kissimmee,FL,7-Eleven,4
78757,Austin,TX,Jack in the Box,4
30328,Sandy Springs,GA,IHOP,4
78759,Austin,TX,Sonesta ES Suites Austin The Domain Area,4
02127,Boston,MA,D and D Towing,4
98682,Vancouver,WA,7-Eleven,4
32725,Deltona,FL,Waffle House,4
01730,Bedford,MA,Bedford Plaza Hotel,4
78750,Austin,TX,Austin English Tea Company,4
78752,Austin,TX,Whataburger,4
30346,Atlanta,GA,Hampton Inn & Suites by Hilton Atlanta Perimeter Dunwoody,4
97239,Portland,OR,River's Edge Hotel and Spa,4
33896,Champions Gate,FL,McDonald's,4
34746,Kissimmee,FL,Calypso Cay Resort,4
97201,Portland,OR,Tails & Trails,4
30326,Atlanta,GA,Atlanta Green Maids,4
78705,Austin,TX,Whataburger,4
02210,Boston,MA,ShowPlace ICON at Seaport,4
02108,Boston,MA,Breakstone White & Gluck,4
98664,Vancouver,WA,PeaceHealth Southwest Medical Center,4
V7B 1C7,Richmond,BC,Delta Vancouver Airport,4
78749,Austin,TX,SignatureCare Emergency Center- South Austin,4
32821,Orlando,FL,Towneplace Suites Orlando at Seaworld,4
32707,Casselberry,FL,Waffle House,4
V5R 1J9,Vancouver,BC,"Milani Plumbing, Heating & Air Conditioning",4
30329,Atlanta,GA,Hampton Inn Atlanta-North Druid Hills,4
78620,Dripping Springs,TX,Sleep Inn & Suites,4
97203,Portland,OR,7-Eleven,4
97230,Portland,OR,Modern Tech Wood Floors,4
78735,Austin,TX,Hampton Inn Austin/Oak Hill,4
97005,Beaverton,OR,Mr Peeps Too Adult Superstores,4
02116,Boston,MA,Four Seasons - Boston,4
32803,Orlando,FL,Tuxedo Executive Limousine & Car Service,4
43219,Columbus,OH,Green Lot,4
97204,Portland,OR,"Hi-Lo Hotel, Autograph Collection",4
43204,Columbus,OH,United Dairy Farmers,4
02171,Quincy,MA,Anytime Fitness,4
97015,Clackamas,OR,Comfort Suites,4
01730,Bedford,MA,DoubleTree by Hilton Hotel Boston - Bedford Glen,4
78753,Austin,TX,Homewood Suites by Hilton TechRidge Parmer @ I-35,4
78741,Austin,TX,Denny's,4
02472,Watertown,MA,CVS Pharmacy,4
43017,Dublin,OH,Marriott Columbus Northwest,4
32812,Orlando,FL,Hyatt Place Orlando Airport,4
97223,Tigard,OR,Phoenix Inn Suites - Tigard,4
02451,Waltham,MA,Courtyard by Marriott Boston Waltham,4
78747,Austin,TX,POOP 911 Austin,4
97229,Portland,OR,7-Eleven,4
78745,Austin,TX,Harrell Funeral Home,4
32817,Orlando,FL,Fairfield Inn & Suites by Marriott Orlando East/UCF Area,4
32830,Lake Buena Vista,FL,Best Western Lake Buena Vista - Disney Springs Resort Area,4
32830,Lake Buena Vista,FL,DoubleTree Suites by Hilton Orlando - Disney Springs Area,4
02138,Cambridge,MA,Sheraton Commander Hotel,4
32773,Sanford,FL,Walmart Supercenter,4
01923,Danvers,MA,Comfort Inn North Shore,4
43017,Dublin,OH,Hyatt Place Columbus/Dublin,4
32827,Orlando,FL,Best Luxury Transportation,4
V6E 4L7,Vancouver,BC,Fantasy Factory Adult Store,4
43240,Columbus,OH,Residence Inn Columbus Polaris,4
30331,Atlanta,GA,Walgreens,4
32812,Orlando,FL,Towlando Towing & Recovery,4
32817,Orlando,FL,McDonald's,4
80027,Louisville,CO,Best Western Plus Louisville Inn & Suites,4
02116,Boston,MA,40 Berkeley,4
32801,Orlando,FL,The Black Olive,4
78758,Austin,TX,Big Tex Gym,4
43215,Columbus,OH,Grant Medical Center,4
30080,Smyrna,GA,Holiday Inn Express Atlanta Galleria-Ballpark Area,4
78757,Austin,TX,Anytime Fitness,4
78704,Austin,TX,ATX Doulas,4
01970,Salem,MA,Dunkin' Donuts,4
30337,College Park,GA,WallyPark Airport Parking,4
32707,Casselberry,FL,Steak ’n Shake,4
01960,Peabody,MA,Holiday Inn & Suites Boston-Peabody,4
32836,Orlando,FL,TownePlace Suites by Marriott,4
97232,Portland,OR,Tiny Digs Hotel,4
78704,Austin,TX,Agn services,4
V6E 1C6,Vancouver,BC,Greenbrier Hotel,4
30303,Atlanta,GA,FedEx Office Print & Ship Center,4
43026,Hilliard,OH,Comfort Suites,4
78744,Austin,TX,ATX-VIP Towing,4
V6E,Vancouver,BC,Tim Hortons,4
78704,Austin,TX,Stay Alfred at MUSE,4
78701,Austin,TX,The Law Office of Mary Ann Espiritu,4
30080,Smyrna,GA,Red Roof Inn Atlanta - Smyrna,4
78753,Austin,TX,BEST WESTERN Atrium North,4
02170,Quincy,MA,Hamel Lydon Chapel & Cremation Service Of Massachusetts,4
02122,Boston,MA,Boston Budget Plumbing,4
30303,Atlanta,GA,Blue Ivory Restaurant,4
32771,Sanford,FL,Springhill Suites by Marriott Sanford,4
32822,Orlando,FL,Staybridge Suites Orlando Airport South,4
30318,Atlanta,GA,McDonald's,4
32836,Orlando,FL,Steak ’n Shake,4
30337,College Park,GA,Fairfield Inn & Suites Atlanta Airport South/Sullivan Road,4
V7B 1B8,Richmond,BC,Pacific Coastal Airlines,4
V5N 5Z2,Vancouver,BC,Anytime Fitness,4
01803,Burlington,MA,Residence Inn by Marriott Boston Burlington,4
02151,Revere,MA,Four Points by Sheraton Boston Logan Airport Revere,4
32713,Debary,FL,Hampton Inn Debary/Deltona,4
V6Z 2W6,Vancouver,BC,Best Western Plus Downtown Vancouver,4
43229,Columbus,OH,Fire and Ice Heating & Air Conditioning,4
97202,Portland,OR,Jack in the Box,4
32809,Orlando,FL,McDonald's,4
02115,Boston,MA,No. 284,4
78753,Austin,TX,AAA Limousine,4
43219,Columbus,OH,CLB Plumbing,4
02116,Boston,MA,Ultra Safe Pest Management,4
78735,Sunset Valley,TX,Holiday Inn Express & Suites Austin Sw - Sunset Valley,4
34741,Kissimmee,FL,Osceola Regional Medical Center,4
V5T 3J5,Vancouver,BC,Best Western Plus Uptown Hotel,4
01887,Wilmington,MA,Dunkin',4
30340,Atlanta,GA,RS Andrews,4
78705,Austin,TX,7-Eleven,4
32771,Sanford,FL,McDonald's,4
97035,Portland,OR,Retrospect PDX,4
30305,Atlanta,GA,Residence Inn by Marriott Atlanta Buckhead,4
02114,Boston,MA,Courtyard by Marriott - Boston Downtown North Station,4
30326,Atlanta,GA,Courtyard Atlanta Buckhead,4
97223,Tigard,OR,Elements Roofing,4
01760,Natick,MA,"The VERVE Boston Natick, Tapestry Collection by Hilton",4
02062,Norwood,MA,Work Out World,4
78759,Austin,TX,Boulevard Chauffeur,4
02150,Chelsea,MA,Atlas Glen-mor,4
97203,Portland,OR,McDonald's,4
V5C 3Y6,Burnaby,BC,Tim Hortons,4
02494,Needham,MA,Sheraton Boston Needham Hotel,4
02215,Boston,MA,Howard Johnson Inn Fenway Park Boston,4
02155,Medford,MA,JAM'N 94.5,4
97214,Portland,OR,Belmont Auto Service,4
02150,Chelsea,MA,Residence Inn Boston Logan Airport/Chelsea,4
78664,Round Rock,TX,Blackmon Mooring Austin,4
30342,Atlanta,GA,Emory Saint Joseph's Hospital,4
32821,Orlando,FL,Best Western Orlando Theme Parks,4
78640,Kyle,TX,Anytime Fitness,4
32826,Orlando,FL,Hilton Garden Inn Orlando East/UCF Area,4
32821,Orlando,FL,Buena Vista Suites,4
80303,Boulder,CO,Foothills Hospital,4
97211,Portland,OR,EcoPower Fitness,4
30318,Atlanta,GA,Racetrac,4
43140,London,OH,Waffle House,4
32801,Orlando,FL,Truck Stop Restaurant,4
02368,Randolph,MA,One Call Ventilation,4
V6A 2W5,Vancouver,BC,McDonald's,4
78754,Austin,TX,Precision Garage Door of Austin,4
97232,Portland,OR,Motel 6 Portland Downtown,4
V3M 5X2,New Westminster,BC,Tim Hortons,4
32801,Orlando,FL,7-Eleven,4
02108,Boston,MA,Above All Transportation,4
32822,Orlando,FL,Walmart Neighborhood Market,4
78751,Austin,TX,"Michele Fitzgerald, CPM",4
02446,Brookline,MA,Red Tree Real Estate,4
78640,Kyle,TX,IHOP,4
02062,Norwood,MA,Puritan Restoration,4
30337,Atlanta,GA,Renaissance Atlanta Airport Gateway Hotel,4
32837,Orlando,FL,Steak ’n Shake,4
32821,Orlando,FL,Holiday Inn Resort Orlando Suites - Waterpark,4
78732,Austin,TX,Anytime Fitness,4
32738,Deltona,FL,Walmart Supercenter,4
01801,Woburn,MA,Courtyard by Marriott Boston Woburn/Burlington,4
V6X 4K3,Richmond,BC,"The Westin Wall Centre, Vancouver Airport",4
78745,Austin,TX,Austin All Seasons Tree Service,4
32825,Orlando,FL,RaceTrac,4
78759,Austin,TX,7-Eleven,4
30341,Chamblee,GA,Deceased Pet Care Funeral Homes & Crematories,4
97266,Portland,OR,Tik Tok Restaurant & Bar,4
30328,Atlanta,GA,Homewood Suites by Hilton Atlanta/Perimeter Center,4
78660,Pflugerville,TX,Comfort Suites Pflugerville - Austin North,4
43215,Columbus,OH,Red Roof PLUS+ Columbus Downtown - Convention Center,4
97211,Portland,OR,West Coast Fitness,4
02128,East Boston,MA,East Boston Neighborhood Health Center,4
34747,Kissimmee,FL,McDonald's,4
78704,Austin,TX,7-Eleven,3
30329,Brookhaven,GA,Krystal,3
02138,Cambridge,MA,Cambridge Eating Disorder Center,3
02169,Quincy,MA,CVS Pharmacy,3
34747,Kissimmee,FL,Maingate Lakeside Resort,3
01801,Woburn,MA,Residence Inn by Marriott Boston Woburn,3
30318,Atlanta,GA,"Gunn Glamour Hair, Makeup, and Bridal",3
32750,Longwood,FL,Reliable Rate Plumbing,3
V7B 0A4,Richmond,BC,SkyTeam Lounge,3
43219,Columbus,OH,Local Anything Pickup & Delivery,3
43081,Westerville,OH,Aloft Columbus Westerville,3
01760,Natick,MA,Orifice Recycling & Refuse,3
32714,Altamonte Springs,FL,Days Inn & Suites by Wyndham Altamonte Springs,3
